2133115688.1.JPG
hard_disc,sewing_machine,cassette,tape_player,safe,espresso_maker,cassette_player,packet,switch,iPod,web_site,can_opener,hand_blower,carpenter's_kit,radio,vending_machine,carton,projector,modem,cellular_telephone,oscilloscope,remote_control,pay-phone,hand-held_computer,desktop_computer,printer,laptop,gas_pump,power_drill,microwave,Polaroid_camera,joystick,menu,envelope,binder,mouse,pencil_sharpener,mousetrap,stethoscope,loudspeaker
0.221583,0.0979882,0.0928939,0.0676572,0.0568969,0.0538488,0.039636,0.034051,0.0268664,0.0261044,0.0230978,0.0188369,0.0184699,0.0133987,0.0125774,0.0118405,0.0107434,0.00998032,0.00982409,0.00977798,0.00678952,0.00659622,0.00598481,0.0058709,0.00516967,0.00497269,0.00441508,0.00436315,0.00417301,0.00402677,0.00399553,0.00382195,0.00374414,0.00369965,0.00338348,0.00297955,0.0025437,0.00234582,0.00226205,0.00215042
3399100888.1.JPG
envelope,web_site,can_opener,hand_blower,iron,letter_opener,whistle,sunglasses,menu,sunglass,packet,screwdriver,binder,modem,spatula,book_jacket,cleaver,muzzle,hair_slide,hammer,nail,paintbrush,safety_pin,quill,rule,bathing_cap,carton,ballpoint,bow,gasmask,microwave,hook,sunscreen,corkscrew,hatchet,Band_Aid,snorkel,mortarboard,paddle,ski
0.470935,0.197467,0.0719709,0.0557306,0.0243795,0.0181163,0.0158508,0.0136095,0.0128673,0.0126215,0.00821601,0.00794662,0.00761092,0.00750329,0.00652483,0.00548508,0.00480051,0.00402748,0.00357925,0.00339921,0.00292096,0.00286526,0.00221101,0.00212356,0.0018542,0.00164693,0.00151558,0.00144768,0.00142003,0.00129453,0.00121341,0.000949043,0.000925374,0.000914565,0.000906479,0.000866253,0.000859938,0.000785293,0.000782478,0.000774417
3399101494.1.JPG
screwdriver,carpenter's_kit,ballpoint,pencil_sharpener,hair_slide,can_opener,rubber_eraser,medicine_chest,cassette_player,hammer,hard_disc,refrigerator,safety_pin,cassette,pencil_box,nail,lighter,tape_player,paintbrush,modem,screw,toaster,packet,letter_opener,printer,syringe,microphone,power_drill,hand_blower,cash_machine,hand-held_computer,rule,radio,spatula,desktop_computer,hook,vending_machine,space_heater,remote_control,soap_dispenser
0.378836,0.277296,0.0634812,0.0540428,0.0226113,0.0204411,0.0197556,0.0176225,0.0104591,0.0100804,0.00974073,0.00813712,0.00772009,0.00719406,0.00710583,0.00590229,0.00422668,0.00402599,0.00396784,0.00389903,0.00382258,0.00335775,0.00276076,0.00275284,0.00254121,0.00250038,0.00244988,0.00236353,0.00202447,0.00182917,0.00165784,0.00165692,0.00148904,0.00135214,0.00123212,0.00122967,0.00119547,0.00119107,0.00116472,0.00115802
3399101897.1.JPG
espresso_maker,web_site,power_drill,modem,screwdriver,hand_blower,toaster,nail,radio,microphone,screw,hammer,tripod,carpenter's_kit,switch,can_opener,syringe,sewing_machine,rifle,projector,remote_control,rule,assault_rifle,ballpoint,electric_guitar,vacuum,liner,envelope,joystick,corkscrew,tape_player,reel,printer,chime,fountain_pen,digital_clock,lipstick,perfume,wall_clock,barbell
0.202509,0.0987234,0.0863366,0.0814928,0.0689491,0.0352004,0.0322104,0.0320627,0.0318458,0.030068,0.0287672,0.0226109,0.0177192,0.0153329,0.0149768,0.0147485,0.0118476,0.0104909,0.00704776,0.006831,0.00667859,0.00561472,0.00471025,0.00451565,0.00443859,0.00410319,0.00397308,0.00319865,0.0030651,0.00294967,0.00287653,0.00263575,0.002543,0.00241111,0.00232574,0.00229534,0.00220901,0.00207064,0.0019972,0.00192419
3399101956.1.JPG
web_site,modem,screwdriver,carpenter's_kit,radio,rule,screen,monitor,microphone,envelope,perfume,remote_control,hand-held_computer,switch,hand_blower,lab_coat,lotion,notebook,mouse,hair_spray,television,ballpoint,desktop_computer,printer,syringe,oxygen_mask,letter_opener,binder,sunscreen,power_drill,hammer,joystick,hook,stethoscope,rubber_eraser,digital_clock,face_powder,oscilloscope,can_opener,snorkel
0.848607,0.0164898,0.0072942,0.00698441,0.00653876,0.00608434,0.00588652,0.00438821,0.00406743,0.00404736,0.0038202,0.00362199,0.00358105,0.0030492,0.00287598,0.00282691,0.00268439,0.00246238,0.00215361,0.00211007,0.00195532,0.00191375,0.00184545,0.00178428,0.0017686,0.00170208,0.00139512,0.00133476,0.00130166,0.00121673,0.00113496,0.00111529,0.00110493,0.00108494,0.000978923,0.000911087,0.000891631,0.000832106,0.000820739,0.000817892
3399101999.1.jpg
